"","icpsr","FECcommittee","first","last","fullname","state","chamber","district","party","start","end","twitter","fold","num.tweets","done.handle.no.file","missing","tweets.svd","prop.tweets","has.alt","multiple.dist","alt.dist","dup.account","ï..Numeric.counter.for.order.in.THOMAS.data.from.93rd...110th.Congresses","Legislator.name..as.given.in.THOMAS","Congress.number","Year.at.start.of.Congress","Two.letter.state.code","Congressional.district.number","X1...Democrat","Year.first.elected.to.House","X1...female","Percent.vote.received.to.enter.this.Congress","First.dimension.DW.NOMINATE.score","Size.of.House.delegation.from.member.s.state","X1..Speaker","X1...Chair.of.subcommittee..according.to.Almanac.of.American.Politics.and.Adler.W","Number.of.substantively.significant.bills.sponsored","Number.of.substantively.significant.bills.with.action.in.committee","Number.of.substantively.significant.bills.with.action.beyond.committee","Number.of.substantively.significant.bills.passed.House","Number.of.substantively.significant.bills.became.law","Number.of.substantive.bills.sponsored","Number.of.substantive.bills.with.action.in.committee","Number.of.substantive.bills.with.action.beyond.committee","Number.of.substantive.bills.passed.House","Number.of.substantive.bills.became.law","Number.of.commemorative.bills.sponsored","Number.of.commemorative.bills.with.action.in.committee","Number.of.commemorative.bills.with.action.beyond.committee","Number.of.commemorative.bills.passed.House","Number.of.commemorative.bills.became.law","X1...African.American","X1...Latino.a","votepct.squared","X1...Member.of.Appropriation..Rules..or.Ways.and.Means","X1...Chair..of.standing.committee.or.intellgence.homeland.sec.according.to.Stewar","X1...served.in.state.legislature","state_leg...state.legislature.professionalism","X1...majority.party.member","X1...Majority.party.leadership","X1...Minority.party.leadership","Absolute.distance.from.floor.median..DW.NOMINATE.","Absolute.distance.from.majority.party.median..DW.NOMINATE.","Total.bills.sponsored","Total.bills.with.action.in.committee","Total.bills.with.action.beyond.committee","Total.bills.passed.House","Total.bills.became.law","Legislative.Effectiveness.Score..1.5.10.","Lagged.LES","Seniority..number.of.terms.served.counting.current","benchmark","X1...Below..2...Meets..3...Exceeds","TotalInParty","RankInParty"
"666",21747,"C00607200","thomas","suozzi","thomassuozzi","NY","House",3,"D","1/3/2017","1/3/2019","Tom_Suozzi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10203,"Suozzi, Thomas",115,2017,"NY",3,1,2016,0,53,-0.200000003,27,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2809,0,0,0,0,0,0,0,0.472499996,0.698000014,7,1,1,1,0,0.124056213,NA,1,0.508937299,1,203,170
"667",21747,"C00607200","thomas","suozzi","thomassuozzi","NY","House",3,"D","1/3/2017","1/3/2019","reptomsuozzi",5,113,1,1,NA,NA,1,NA,NA,NA,10203,"Suozzi, Thomas",115,2017,"NY",3,1,2016,0,53,-0.200000003,27,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2809,0,0,0,0,0,0,0,0.472499996,0.698000014,7,1,1,1,0,0.124056213,NA,1,0.508937299,1,203,170
"668",21748,"C00608703","scott","taylor","scotttaylor","VA","House",3,"R","","","RepScottTaylor",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10206,"Taylor, Scott",115,2017,"VA",2,0,2016,0,62,0.456,11,0,0,0,0,0,0,0,13,1,2,2,2,0,0,0,0,0,0,0,3844,1,0,1,0.178000003,1,0,0,0.183500007,0.041999999,13,1,2,2,2,1.367009401,NA,1,1.099563479,2,245,93
"669",21748,"C00608703","scott","taylor","scotttaylor","VA","House",2,"R","1/3/2017","1/3/2019","scotttaylorva",0,5560,0,1,NA,NA,1,NA,NA,NA,10206,"Taylor, Scott",115,2017,"VA",2,0,2016,0,62,0.456,11,0,0,0,0,0,0,0,13,1,2,2,2,0,0,0,0,0,0,0,3844,1,0,1,0.178000003,1,0,0,0.183500007,0.041999999,13,1,2,2,2,1.367009401,NA,1,1.099563479,2,245,93
"670",21749,"C00632828","claudia","tenney","claudiatenney","NY","House",22,"R","1/3/2017","1/3/2019","reptenney",3,271,0,1,NA,NA,1,NA,NA,NA,10207,"Tenney, Claudia",115,2017,"NY",22,0,2016,1,47,0.275000006,27,0,0,0,0,0,0,0,15,5,5,3,0,1,0,0,0,0,0,0,2209,0,0,1,0.430000007,1,0,0,0.002500006,0.22299999,16,5,5,3,0,1.190975785,NA,1,1.099563479,2,245,113
"671",21749,"C00632828","claudia","tenney","claudiatenney","NY","House",22,"R","1/3/2017","1/3/2019","claudiatenney",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10207,"Tenney, Claudia",115,2017,"NY",22,0,2016,1,47,0.275000006,27,0,0,0,0,0,0,0,15,5,5,3,0,1,0,0,0,0,0,0,2209,0,0,1,0.430000007,1,0,0,0.002500006,0.22299999,16,5,5,3,0,1.190975785,NA,1,1.099563479,2,245,113
"672",21750,"C00632067","ron","estes","ronestes","KS","House",4,"R","","1/3/2019","RepRonEstes",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9932,"Estes, Ron",115,2017,"KS",4,0,2017,0,52,0.549000025,4,0,0,0,0,0,0,0,8,3,3,3,0,1,0,1,1,1,0,0,2704,0,0,0,0,1,0,0,0.276500016,0.051000025,9,3,4,4,1,0.929469287,NA,1,1.099563479,2,245,141
"673",21750,"C00632067","ron","estes","ronestes","KS","House",4,"R","","1/3/2019","RonEstesKS",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9932,"Estes, Ron",115,2017,"KS",4,0,2017,0,52,0.549000025,4,0,0,0,0,0,0,0,8,3,3,3,0,1,0,1,1,1,0,0,2704,0,0,0,0,1,0,0,0.276500016,0.051000025,9,3,4,4,1,0.929469287,NA,1,1.099563479,2,245,141
"674",21752,"C00633362","karen","handel","karenhandel","GA","House",6,"D","","","karenhandel",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9976,"Handel, Karen",115,2017,"GA",6,0,2017,1,52,0.493000001,14,0,0,0,0,0,0,0,4,1,3,3,0,0,0,0,0,0,0,0,2704,0,0,0,0,1,0,0,0.220500007,0.004999999,4,1,3,3,0,0.611621857,NA,1,1.099563479,2,245,189
"675",21752,"C00633362","karen","handel","karenhandel","GA","House",6,"D","","","RepKHandel",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9976,"Handel, Karen",115,2017,"GA",6,0,2017,1,52,0.493000001,14,0,0,0,0,0,0,0,4,1,3,3,0,0,0,0,0,0,0,0,2704,0,0,0,0,1,0,0,0.220500007,0.004999999,4,1,3,3,0,0.611621857,NA,1,1.099563479,2,245,189
"676",21753,"C00633610","ralph","norman","ralphnorman","SC","House",5,"R","","","RepRalphNorman",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10105,"Norman, Ralph",115,2017,"SC",5,0,2017,0,51,0.693000019,7,0,0,0,0,0,0,0,24,2,1,1,0,1,1,1,1,1,0,0,2601,0,0,1,0.156000003,1,0,0,0.42050001,0.195000023,25,3,2,2,1,0.741417289,NA,1,1.099563479,2,245,171
"677",21753,"C00633610","ralph","norman","ralphnorman","SC","House",5,"R","","","RalphNorman",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10105,"Norman, Ralph",115,2017,"SC",5,0,2017,0,51,0.693000019,7,0,0,0,0,0,0,0,24,2,1,1,0,1,1,1,1,1,0,0,2601,0,0,1,0.156000003,1,0,0,0.42050001,0.195000023,25,3,2,2,1,0.741417289,NA,1,1.099563479,2,245,171
"678",21756,"C00657411","conor","lamb","conorlamb","PA","House",18,"D","","","ConorLambPA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10035,"Lamb, Conor",115,2017,"PA",18,1,2018,0,50,-0.090000004,18,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0.362500012,0.588,7,0,0,0,0,0.08621306,NA,1,0.508937299,1,203,184
"679",21756,"C00657411","conor","lamb","conorlamb","PA","House",18,"D","","","RepConorLamb",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10035,"Lamb, Conor",115,2017,"PA",18,1,2018,0,50,-0.090000004,18,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0.362500012,0.588,7,0,0,0,0,0.08621306,NA,1,0.508937299,1,203,184
"680",29106,"C00167585","maxine","waters","maxinewaters","CA","House",43,"D","1/3/1991","1/3/2019","maxinewaters",3,2168,1,1,NA,NA,1,NA,NA,NA,10235,"Waters, Maxine",115,2017,"CA",43,1,1990,1,76,-0.654999971,53,0,0,0,0,0,0,0,35,1,1,0,0,0,0,0,0,0,1,0,5776,0,0,1,0.625999987,0,0,0,0.92749995,1.152999997,35,1,1,0,0,0.575229883,0.384500921,14,0.693692744,2,203,90
"681",29106,"C00167585","maxine","waters","maxinewaters","CA","House",43,"D","1/3/1991","1/3/2019","RepMaxineWaters",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10235,"Waters, Maxine",115,2017,"CA",43,1,1990,1,76,-0.654999971,53,0,0,0,0,0,0,0,35,1,1,0,0,0,0,0,0,0,1,0,5776,0,0,1,0.625999987,0,0,0,0.92749995,1.152999997,35,1,1,0,0,0.575229883,0.384500921,14,0.693692744,2,203,90
"682",29109,"C00238865","rosa","delauro","rosadelauro","CT","House",3,"D","1/3/1991","1/3/2019","rosadelauro",2,5344,0,1,NA,NA,1,NA,NA,NA,9909,"DeLauro, Rosa",115,2017,"CT",3,1,1990,1,69,-0.416000009,5,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,4761,1,0,0,0,0,0,0,0.688499987,0.914000034,47,0,0,0,0,0.578859091,0.576751411,14,0.693692744,2,203,89
"683",29109,"C00238865","rosa","delauro","rosadelauro","CT","House",3,"D","1/3/1991","1/3/2019","Rosa_DeLauro",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9909,"DeLauro, Rosa",115,2017,"CT",3,1,1990,1,69,-0.416000009,5,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,4761,1,0,0,0,0,0,0,0.688499987,0.914000034,47,0,0,0,0,0.578859091,0.576751411,14,0.693692744,2,203,89
"684",29127,"C00253187","collin","peterson","collinpeterson","MN","House",7,"D","1/3/1991","1/3/2019","collinpeterson",3,80,0,0,49,0.612,0,NA,NA,NA,10123,"Peterson, Collin",115,2017,"MN",7,1,1990,0,53,-0.148000002,8,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,0,0,0,2809,0,0,1,0.210999995,0,0,0,0.42050001,0.646000028,9,2,2,0,0,0.399174541,0.194665909,14,0.693692744,2,203,111
"685",29134,"C00240986","jose","serrano","joseserrano","NY","House",15,"D","1/3/1989","1/3/2019","serranocongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10181,"Serrano, Jose",115,2017,"NY",15,1,1990,0,95,-0.490999997,27,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,9025,1,0,1,0.514999986,0,0,0,0.763499975,0.989000022,21,0,0,0,0,0.258639187,0.532933593,14,0.693692744,1,203,131
"686",29134,"C00240986","jose","serrano","joseserrano","NY","House",15,"D","1/3/1989","1/3/2019","repjoseserrano",7,3862,0,1,NA,NA,1,NA,NA,NA,10181,"Serrano, Jose",115,2017,"NY",15,1,1990,0,95,-0.490999997,27,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,9025,1,0,1,0.514999986,0,0,0,0.763499975,0.989000022,21,0,0,0,0,0.258639187,0.532933593,14,0.693692744,1,203,131
"687",29143,"C00250720","sam","johnson","samjohnson","TX","House",3,"R","1/3/1991","1/3/2019","samspressshop",1,947,0,0,840,0.887,0,NA,NA,NA,10008,"Johnson, Sam",115,2017,"TX",3,0,1991,0,61,0.610000014,36,0,1,0,0,0,0,0,34,5,7,5,2,0,0,0,0,0,0,0,3721,1,0,1,0.209999993,1,0,0,0.337500006,0.112000011,34,5,7,5,2,2.552876949,1.923663139,14,1.499673605,3,245,28
"688",29312,"C00258475","anna","eshoo","annaeshoo","CA","House",18,"D","1/5/1993","1/3/2019","repannaeshoo",0,1462,0,0,991,0.678,1,NA,NA,NA,9930,"Eshoo, Anna",115,2017,"CA",18,1,1992,1,71,-0.381000012,53,0,0,0,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,5041,0,0,0,0,0,0,0,0.653500021,0.879000008,15,0,1,1,0,0.346680701,0.451159865,13,0.679480791,2,203,124
"689",29312,"C00258475","anna","eshoo","annaeshoo","CA","House",18,"D","1/5/1993","1/3/2019","Eshoo4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9930,"Eshoo, Anna",115,2017,"CA",18,1,1992,1,71,-0.381000012,53,0,0,0,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,5041,0,0,0,0,0,0,0,0.653500021,0.879000008,15,0,1,1,0,0.346680701,0.451159865,13,0.679480791,2,203,124
"690",29316,"C00264101","xavier","becerra","xavierbecerra","CA","House",31,"D","1/5/1993","1/24/2017","agbecerra",2,3109,0,0,1356,0.436,1,NA,NA,NA,9957,"Gomez, Jimmy",115,2017,"CA",34,1,2017,0,59,-0.512000024,53,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3481,0,0,0,0,0,0,0,0.784500003,1.00999999,3,0,0,0,0,0.036948454,0.054928705,1,0.508937299,1,203,196
"691",29316,"C00264101","xavier","becerra","xavierbecerra","CA","House",31,"D","1/5/1993","1/24/2017","XavierBecerra",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9957,"Gomez, Jimmy",115,2017,"CA",34,1,2017,0,59,-0.512000024,53,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3481,0,0,0,0,0,0,0,0.784500003,1.00999999,3,0,0,0,0,0.036948454,0.054928705,1,0.508937299,1,203,196
"692",29317,"C00259143","lucille","roybalallard","lucilleroybalallard","CA","House",40,"D","1/5/1993","1/3/2019","reproybalallard",7,2987,0,1,NA,NA,0,NA,NA,NA,10157,"Roybal-Allard, Lucille",115,2017,"CA",40,1,1992,1,100,-0.470999986,53,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,10000,1,0,1,0.625999987,0,0,0,0.743499994,0.968999982,12,0,0,0,0,0.147793815,0.123589583,13,0.679480791,1,203,166
"693",29321,"C00200865","edward","royce","edwardroyce","CA","House",39,"R","1/5/1993","1/3/2019","repedroyce",2,3730,0,1,NA,NA,1,NA,NA,NA,10158,"Royce, Edward",115,2017,"CA",39,0,1992,0,57,0.657000005,53,0,0,2,1,2,2,1,26,13,13,8,2,1,0,0,0,0,0,0,3249,0,1,1,0.625999987,1,0,0,0.384499997,0.159000009,29,14,15,10,3,5.414412498,5.49642849,13,2.534875154,3,245,2
"694",29321,"C00200865","edward","royce","edwardroyce","CA","House",39,"R","1/5/1993","1/3/2019","EdRRoyce",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10158,"Royce, Edward",115,2017,"CA",39,0,1992,0,57,0.657000005,53,0,0,2,1,2,2,1,26,13,13,8,2,1,0,0,0,0,0,0,3249,0,1,1,0.625999987,1,0,0,0.384499997,0.159000009,29,14,15,10,3,5.414412498,5.49642849,13,2.534875154,3,245,2
"695",29323,"C00257337","ken","calvert","kencalvert","CA","House",42,"R","1/5/1993","1/3/2019","TeamCalvert",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9857,"Calvert, Ken",115,2017,"CA",42,0,1992,0,59,0.34799999,53,0,1,2,0,2,2,0,13,2,2,1,0,1,0,0,0,0,0,0,3481,1,0,0,0,1,0,0,0.075499989,0.150000006,16,2,4,3,0,1.242236495,0.990709662,13,1.485461593,2,245,108
"696",29323,"C00257337","ken","calvert","kencalvert","CA","House",42,"R","1/5/1993","1/3/2019","kencalvert",1,3877,0,0,3382,0.872,1,NA,NA,NA,9857,"Calvert, Ken",115,2017,"CA",42,0,1992,0,59,0.34799999,53,0,1,2,0,2,2,0,13,2,2,1,0,1,0,0,0,0,0,0,3481,1,0,0,0,1,0,0,0.075499989,0.150000006,16,2,4,3,0,1.242236495,0.990709662,13,1.485461593,2,245,108
"697",29337,"C00269837","alcee","hastings","alceehastings","FL","House",20,"D","1/5/1993","1/3/2019","rephastingsfl",6,741,0,0,544,0.734,1,NA,NA,NA,9980,"Hastings, Alcee",115,2017,"FL",20,1,1992,0,80,-0.56400001,27,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,6400,1,0,0,0,0,0,0,0.836499989,1.062000036,18,0,0,0,0,0.221690714,0.178518295,13,0.679480791,1,203,143
"698",29337,"C00269837","alcee","hastings","alceehastings","FL","House",20,"D","1/5/1993","1/3/2019","alcee4congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9980,"Hastings, Alcee",115,2017,"FL",20,1,1992,0,80,-0.56400001,27,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,6400,1,0,0,0,0,0,0,0.836499989,1.062000036,18,0,0,0,0,0.221690714,0.178518295,13,0.679480791,1,203,143
"699",29339,"C00266940","sanford","bishop","sanfordbishop","GA","House",2,"D","1/5/1993","1/3/2019","sanfordbishop",2,1626,0,0,1299,0.799,0,NA,NA,NA,9831,"Bishop, Sanford",115,2017,"GA",2,1,1992,0,61,-0.280999988,14,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,1,0,3721,1,0,1,0.133000001,0,0,0,0.553499997,0.778999984,4,0,1,1,0,0.201350108,0.341302454,13,0.679480791,1,203,151
"700",29346,"C00257121","bobby","rush","bobbyrush","IL","House",1,"D","1/5/1993","1/3/2019","repbobbyrush",3,898,0,1,NA,NA,1,NA,NA,NA,10161,"Rush, Bobby",115,2017,"IL",1,1,1992,0,74,-0.477999985,18,0,0,0,0,0,0,0,23,2,2,1,0,0,0,0,0,0,1,0,5476,0,0,0,0,0,0,0,0.750499964,0.976000011,23,2,2,1,0,0.665916443,0.558270812,13,0.679480791,2,203,75
"701",29346,"C00257121","bobby","rush","bobbyrush","IL","House",1,"D","1/5/1993","1/3/2019","BobbyLRushMC",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10161,"Rush, Bobby",115,2017,"IL",1,1,1992,0,74,-0.477999985,18,0,0,0,0,0,0,0,23,2,2,1,0,0,0,0,0,0,1,0,5476,0,0,0,0,0,0,0,0.750499964,0.976000011,23,2,2,1,0,0.665916443,0.558270812,13,0.679480791,2,203,75
"702",29348,"C00254581","luis","gutierrez","luisgutierrez","IL","House",4,"D","1/5/1993","1/3/2019","repgutierrez",3,4442,1,0,3460,0.779,1,NA,NA,NA,9974,"Gutierrez, Luis",115,2017,"IL",4,1,1992,0,100,-0.486999989,18,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,10000,0,0,0,0,0,0,0,0.759499967,0.985000014,6,0,0,0,0,0.064043984,0.030210787,13,0.679480791,1,203,188
"703",29348,"C00254581","luis","gutierrez","luisgutierrez","IL","House",4,"D","1/5/1993","1/3/2019","LuisGutierrez",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9974,"Gutierrez, Luis",115,2017,"IL",4,1,1992,0,100,-0.486999989,18,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,10000,0,0,0,0,0,0,0,0.759499967,0.985000014,6,0,0,0,0,0.064043984,0.030210787,13,0.679480791,1,203,188
"704",29368,"C00279851","bennie","thompson","benniethompson","MS","House",2,"D","4/13/1993","1/3/2019","benniegthompson",7,751,0,1,NA,NA,0,NA,NA,NA,10208,"Thompson, Bennie",115,2017,"MS",2,1,1993,0,67,-0.515999973,4,0,0,0,0,0,0,0,14,6,7,6,0,2,1,1,1,0,1,0,4489,0,0,0,0,0,0,0,0.788499951,1.013999939,16,7,8,7,0,1.723553538,1.730280519,13,0.679480791,3,203,9
"705",29375,"C00272211","peter","king","peterking","NY","House",2,"R","1/5/1993","1/3/2019","reppeteking",0,2280,0,0,2018,0.885,1,NA,NA,NA,10025,"King, Peter",115,2017,"NY",2,0,1992,0,62,0.25999999,27,0,1,0,0,0,0,0,21,2,3,3,0,2,1,1,1,1,0,0,3844,0,0,0,0,1,0,0,0.012500009,0.238000005,23,3,4,4,1,1.030808926,1.077150464,13,1.485461593,2,245,127
"706",29375,"C00272211","peter","king","peterking","NY","House",2,"R","1/5/1993","1/3/2019","congpeteking",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10025,"King, Peter",115,2017,"NY",2,0,1992,0,62,0.25999999,27,0,1,0,0,0,0,0,21,2,3,3,0,2,1,1,1,1,0,0,3844,0,0,0,0,1,0,0,0.012500009,0.238000005,23,3,4,4,1,1.030808926,1.077150464,13,1.485461593,2,245,127
"707",29377,"C00290825","jerrold","nadler","jerroldnadler","NY","House",10,"D","11/3/1992","1/3/2019","JerryNadler",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10098,"Nadler, Jerrold",115,2017,"NY",10,1,1992,0,78,-0.509000003,27,0,0,0,0,0,0,0,20,2,1,1,0,0,0,0,0,0,0,0,6084,0,0,1,0.514999986,0,0,0,0.781499982,1.006999969,20,2,1,1,0,0.561345339,0.20598264,13,0.679480791,2,203,91
"708",29377,"C00290825","jerrold","nadler","jerroldnadler","NY","House",10,"D","11/3/1992","1/3/2019","repjerrynadler",0,3003,0,0,488,0.163,1,NA,NA,NA,10098,"Nadler, Jerrold",115,2017,"NY",10,1,1992,0,78,-0.509000003,27,0,0,0,0,0,0,0,20,2,1,1,0,0,0,0,0,0,0,0,6084,0,0,1,0.514999986,0,0,0,0.781499982,1.006999969,20,2,1,1,0,0.561345339,0.20598264,13,0.679480791,2,203,91
"709",29378,"C00271312","nydia","velazquez","nydiavelazquez","NY","House",7,"D","1/5/1993","1/3/2019","ReElectNydia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10225,"Velazquez, Nydia",115,2017,"NY",7,1,1992,1,91,-0.546999991,27,0,0,0,0,0,0,0,57,5,5,3,0,3,1,2,2,1,0,1,8281,0,0,0,0,0,0,0,0.819499969,1.044999957,60,6,7,5,1,1.873912454,1.731412649,13,0.679480791,3,203,6
"710",29378,"C00271312","nydia","velazquez","nydiavelazquez","NY","House",7,"D","1/5/1993","1/3/2019","nydiavelazquez",5,1575,0,1,NA,NA,1,NA,NA,NA,10225,"Velazquez, Nydia",115,2017,"NY",7,1,1992,1,91,-0.546999991,27,0,0,0,0,0,0,0,57,5,5,3,0,3,1,2,2,1,0,1,8281,0,0,0,0,0,0,0,0.819499969,1.044999957,60,6,7,5,1,1.873912454,1.731412649,13,0.679480791,3,203,6
"711",29379,"C00273169","carolyn","maloney","carolynmaloney","NY","House",12,"D","1/5/1993","1/3/2019","CarolynBMaloney",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10065,"Maloney, Carolyn",115,2017,"NY",12,1,1992,1,83,-0.386999995,27,0,0,0,0,0,0,0,39,1,1,1,0,2,0,0,0,0,0,0,6889,0,0,0,0,0,0,0,0.659500003,0.88499999,41,1,1,1,0,0.723736703,1.218356967,13,0.679480791,2,203,67
"712",29379,"C00273169","carolyn","maloney","carolynmaloney","NY","House",12,"D","1/5/1993","1/3/2019","repmaloney",6,3368,0,0,2401,0.713,1,NA,NA,NA,10065,"Maloney, Carolyn",115,2017,"NY",12,1,1992,1,83,-0.386999995,27,0,0,0,0,0,0,0,39,1,1,1,0,2,0,0,0,0,0,0,6889,0,0,0,0,0,0,0,0.659500003,0.88499999,41,1,1,1,0,0.723736703,1.218356967,13,0.679480791,2,203,67
"713",29393,"C00287912","frank","lucas","franklucas","OK","House",3,"R","5/10/1993","1/3/2019","repfranklucas",5,621,0,0,577,0.929,1,NA,NA,NA,10059,"Lucas, Frank",115,2017,"OK",3,0,1994,0,78,0.363000005,5,0,1,0,0,0,0,0,5,3,4,4,1,0,0,0,0,0,0,0,6084,0,0,1,0.187000006,1,0,0,0.090500005,0.13499999,5,3,4,4,1,1.342200637,0.649647653,12,1.4712497,2,245,95
"714",29393,"C00287912","frank","lucas","franklucas","OK","House",3,"R","5/10/1993","1/3/2019","FrankDLucas",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10059,"Lucas, Frank",115,2017,"OK",3,0,1994,0,78,0.363000005,5,0,1,0,0,0,0,0,5,3,4,4,1,0,0,0,0,0,0,0,6084,0,0,1,0.187000006,1,0,0,0.090500005,0.13499999,5,3,4,4,1,1.342200637,0.649647653,12,1.4712497,2,245,95
"715",29504,"C00289603","zoe","lofgren","zoelofgren","CA","House",19,"D","1/4/1995","1/3/2019","ZoeLofgren",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10053,"Lofgren, Zoe",115,2017,"CA",19,1,1994,1,74,-0.40200001,53,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5476,0,0,0,0,0,0,0,0.674499989,0.900000036,16,0,0,0,0,0.197058424,0.274643511,12,0.665268838,1,203,152
"716",29504,"C00289603","zoe","lofgren","zoelofgren","CA","House",19,"D","1/4/1995","1/3/2019","repzoelofgren",2,1738,0,0,1210,0.696,1,NA,NA,NA,10053,"Lofgren, Zoe",115,2017,"CA",19,1,1994,1,74,-0.40200001,53,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5476,0,0,0,0,0,0,0,0.674499989,0.900000036,16,0,0,0,0,0.197058424,0.274643511,12,0.665268838,1,203,152
"717",29539,"C00269340","frank","lobiondo","franklobiondo","NJ","House",2,"R","1/4/1995","1/3/2019","replobiondo",3,3448,0,0,2733,0.793,0,NA,NA,NA,10051,"LoBiondo, Frank",115,2017,"NJ",2,0,1994,0,59,0.210999995,12,0,1,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,0,0,3481,0,0,1,0.319999993,1,0,0,0.061500005,0.287,7,2,2,2,2,0.846424997,0.582047641,12,1.4712497,2,245,155
"718",29541,"C00299404","rodney","frelinghuysen","rodneyfrelinghuysen","NJ","House",11,"R","1/4/1995","1/3/2019","usreprodney",0,857,0,0,841,0.981,0,NA,NA,NA,9946,"Frelinghuysen, Rodney",115,2017,"NJ",11,0,1994,0,58,0.291999996,12,0,0,0,0,0,0,0,5,0,2,2,1,0,0,0,0,0,0,0,3364,1,1,1,0.319999993,1,0,0,0.019499995,0.206,5,0,2,2,1,0.788697958,1.072507262,12,2.520663261,1,245,163
"719",29546,"C00305052","walter","jones","walterjones","NC","House",3,"R","1/4/1995","1/3/2019","repwalterjones",1,1863,1,1,NA,NA,0,NA,NA,NA,10010,"Jones, Walter",115,2017,"NC",3,0,1994,0,67,0.244000003,13,0,0,0,0,0,0,0,13,1,1,1,0,1,0,0,0,0,0,0,4489,0,0,1,0.202999994,1,0,0,0.028499998,0.254000008,14,1,1,1,0,0.401053578,0.650726259,12,1.255895019,1,245,209
"720",29550,"C00301838","steve","chabot","stevechabot","OH","House",1,"R","1/4/1995","1/3/2019","SteveChabot",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9867,"Chabot, Steve",115,2017,"OH",1,0,2010,0,59,0.583999991,16,0,0,0,0,0,0,0,26,8,11,9,3,0,0,0,0,0,0,0,3481,0,1,0,0,1,0,0,0.311499983,0.085999988,26,8,11,9,3,3.734967709,4.335242748,4,2.40696764,3,245,9
"721",29550,"C00301838","steve","chabot","stevechabot","OH","House",1,"R","1/4/1995","1/3/2019","repstevechabot",5,2875,0,0,1823,0.634,1,NA,NA,NA,9867,"Chabot, Steve",115,2017,"OH",1,0,2010,0,59,0.583999991,16,0,0,0,0,0,0,0,26,8,11,9,3,0,0,0,0,0,0,0,3481,0,1,0,0,1,0,0,0.311499983,0.085999988,26,8,11,9,3,3.734967709,4.335242748,4,2.40696764,3,245,9
