"","icpsr","yearmonth","monthamount","monthdonors"
"47518",21561,"2020Y7",8500,8
"47519",21561,"2020Y8",32675,28
"47520",21561,"2020Y9",17325,40
"47521",21562,"2015Y1",0,0
"47522",21562,"2015Y10",5500,8
"47523",21562,"2015Y11",32200,24
"47524",21562,"2015Y12",31650,23
"47525",21562,"2015Y2",0,0
"47526",21562,"2015Y3",184400,94
"47527",21562,"2015Y4",169500,167
"47528",21562,"2015Y5",195914,188
"47529",21562,"2015Y6",176738,254
"47530",21562,"2015Y7",42100,56
"47531",21562,"2015Y8",62275,95
"47532",21562,"2015Y9",46416,104
"47533",21562,"2016Y1",1750,3
"47534",21562,"2016Y10",34425,73
"47535",21562,"2016Y11",4800,13
"47536",21562,"2016Y12",3100,7
"47537",21562,"2016Y2",15100,17
"47538",21562,"2016Y3",83900,80
"47539",21562,"2016Y4",6000,8
"47540",21562,"2016Y5",40850,37
"47541",21562,"2016Y6",43000,64
"47542",21562,"2016Y7",8800,13
"47543",21562,"2016Y8",15175,33
"47544",21562,"2016Y9",59125,105
"47545",21562,"2017Y1",4500,6
"47546",21562,"2017Y10",23375,35
"47547",21562,"2017Y11",10950,13
"47548",21562,"2017Y12",45150,67
"47549",21562,"2017Y2",4500,6
"47550",21562,"2017Y3",29400,32
"47551",21562,"2017Y4",11400,23
"47552",21562,"2017Y5",7400,5
"47553",21562,"2017Y6",96625,127
"47554",21562,"2017Y7",1850,7
"47555",21562,"2017Y8",18775,20
"47556",21562,"2017Y9",86575,116
"47557",21562,"2018Y1",12625,8
"47558",21562,"2018Y10",142715,264
"47559",21562,"2018Y11",14710,24
"47560",21562,"2018Y12",1632,3
"47561",21562,"2018Y2",41100,50
"47562",21562,"2018Y3",91900,123
"47563",21562,"2018Y4",12050,17
"47564",21562,"2018Y5",34150,37
"47565",21562,"2018Y6",57627,120
"47566",21562,"2018Y7",26805,40
"47567",21562,"2018Y8",32317,61
"47568",21562,"2018Y9",40275,64
"47569",21562,"2019Y1",5492,3
"47570",21562,"2019Y10",85105,115
"47571",21562,"2019Y11",47050,54
"47572",21562,"2019Y12",33152,75
"47573",21562,"2019Y2",4350,4
"47574",21562,"2019Y3",55450,49
"47575",21562,"2019Y4",21000,26
"47576",21562,"2019Y5",19700,38
"47577",21562,"2019Y6",104196,113
"47578",21562,"2019Y7",13075,18
"47579",21562,"2019Y8",30808,44
"47580",21562,"2019Y9",56658,113
"47581",21562,"2020Y1",2180,7
"47582",21562,"2020Y10",68150,169
"47583",21562,"2020Y11",18250,18
"47584",21562,"2020Y12",7900,15
"47585",21562,"2020Y2",27000,24
"47586",21562,"2020Y3",74420,116
"47587",21562,"2020Y4",4425,17
"47588",21562,"2020Y5",16095,42
"47589",21562,"2020Y6",35312,83
"47590",21562,"2020Y7",16399,29
"47591",21562,"2020Y8",67346,150
"47592",21562,"2020Y9",117257,183
"47593",21563,"2015Y1",0,0
"47594",21563,"2015Y10",4235,6
"47595",21563,"2015Y11",17500,26
"47596",21563,"2015Y12",6500,8
"47597",21563,"2015Y2",500,1
"47598",21563,"2015Y3",12000,14
"47599",21563,"2015Y4",3700,2
"47600",21563,"2015Y5",4450,5
"47601",21563,"2015Y6",51625,69
"47602",21563,"2015Y7",7235,6
"47603",21563,"2015Y8",15535,20
"47604",21563,"2015Y9",33635,34
"47605",21563,"2016Y1",250,1
"47606",21563,"2016Y10",5700,16
"47607",21563,"2016Y11",12550,21
"47608",21563,"2016Y12",4424,7
"47609",21563,"2016Y2",15812,13
"47610",21563,"2016Y3",26300,41
"47611",21563,"2016Y4",7050,16
"47612",21563,"2016Y5",22627,35
"47613",21563,"2016Y6",10350,21
"47614",21563,"2016Y7",17400,19
"47615",21563,"2016Y8",10200,13
"47616",21563,"2016Y9",10350,11
"47617",21563,"2017Y1",1924,2
"47618",21563,"2017Y10",18000,27
"47619",21563,"2017Y11",17325,35
"47620",21563,"2017Y12",47700,59
"47621",21563,"2017Y2",12790,38
"47622",21563,"2017Y3",42500,65
"47623",21563,"2017Y4",14750,16
"47624",21563,"2017Y5",29550,30
"47625",21563,"2017Y6",37950,47
"47626",21563,"2017Y7",1300,4
"47627",21563,"2017Y8",73450,83
"47628",21563,"2017Y9",4330,11
"47629",21563,"2018Y1",30975,39
"47630",21563,"2018Y10",42160,64
"47631",21563,"2018Y11",5375,8
"47632",21563,"2018Y12",3750,3
"47633",21563,"2018Y2",53000,63
"47634",21563,"2018Y3",134250,140
"47635",21563,"2018Y4",82935,94
"47636",21563,"2018Y5",88715,83
"47637",21563,"2018Y6",13225,21
"47638",21563,"2018Y7",15275,25
"47639",21563,"2018Y8",70900,95
"47640",21563,"2018Y9",33570,69
"47641",21563,"2019Y1",22307,14
"47642",21563,"2019Y10",32980,26
"47643",21563,"2019Y11",22255,34
"47644",21563,"2019Y12",36980,46
"47645",21563,"2019Y2",15500,16
"47646",21563,"2019Y3",28650,34
"47647",21563,"2019Y4",36450,43
"47648",21563,"2019Y5",8300,10
"47649",21563,"2019Y6",7000,12
"47650",21563,"2019Y7",1000,1
"47651",21563,"2019Y8",9300,10
"47652",21563,"2019Y9",20330,22
"47653",21563,"2020Y1",24956,31
"47654",21563,"2020Y10",56387,85
"47655",21563,"2020Y11",14700,10
"47656",21563,"2020Y12",12305,11
"47657",21563,"2020Y2",58880,65
"47658",21563,"2020Y3",50080,52
"47659",21563,"2020Y4",7560,9
"47660",21563,"2020Y5",14230,11
"47661",21563,"2020Y6",17200,16
"47662",21563,"2020Y7",12700,16
"47663",21563,"2020Y8",39750,63
"47664",21563,"2020Y9",74800,75
"47665",21564,"2015Y1",0,0
"47666",21564,"2015Y10",0,0
"47667",21564,"2015Y11",0,0
"47668",21564,"2015Y12",45100,16
"47669",21564,"2015Y2",0,0
"47670",21564,"2015Y3",0,0
"47671",21564,"2015Y4",0,0
"47672",21564,"2015Y5",0,0
"47673",21564,"2015Y6",0,0
"47674",21564,"2015Y7",0,0
"47675",21564,"2015Y8",0,0
"47676",21564,"2015Y9",0,0
"47677",21564,"2016Y1",52003,33
"47678",21564,"2016Y10",15775,27
"47679",21564,"2016Y11",9450,11
"47680",21564,"2016Y12",5900,3
"47681",21564,"2016Y2",172145,128
"47682",21564,"2016Y3",82344,81
"47683",21564,"2016Y4",3700,6
"47684",21564,"2016Y5",37486,31
"47685",21564,"2016Y6",10245,13
"47686",21564,"2016Y7",550,2
"47687",21564,"2016Y8",5499,10
"47688",21564,"2016Y9",500,1
"47689",21564,"2017Y1",0,0
"47690",21564,"2017Y10",6200,6
"47691",21564,"2017Y11",3250,5
"47692",21564,"2017Y12",14000,19
"47693",21564,"2017Y2",0,0
"47694",21564,"2017Y3",19525,20
"47695",21564,"2017Y4",3700,4
"47696",21564,"2017Y5",8600,4
"47697",21564,"2017Y6",26000,35
"47698",21564,"2017Y7",2100,4
"47699",21564,"2017Y8",12885,13
"47700",21564,"2017Y9",20700,41
"47701",21564,"2018Y1",21100,16
"47702",21564,"2018Y10",23000,27
"47703",21564,"2018Y11",24325,13
"47704",21564,"2018Y12",3000,2
"47705",21564,"2018Y2",3050,6
"47706",21564,"2018Y3",12700,11
"47707",21564,"2018Y4",4150,7
"47708",21564,"2018Y5",26450,36
"47709",21564,"2018Y6",15288,15
"47710",21564,"2018Y7",5900,10
"47711",21564,"2018Y8",900,5
"47712",21564,"2018Y9",29561,53
"47713",21564,"2019Y1",200,1
"47714",21564,"2019Y10",9125,17
"47715",21564,"2019Y11",8650,8
"47716",21564,"2019Y12",11400,25
"47717",21564,"2019Y2",200,1
"47718",21564,"2019Y3",28650,27
"47719",21564,"2019Y4",12375,13
"47720",21564,"2019Y5",22150,22
"47721",21564,"2019Y6",4300,9
"47722",21564,"2019Y7",11900,13
"47723",21564,"2019Y8",29700,24
"47724",21564,"2019Y9",51768,70
"47725",21564,"2020Y1",28300,20
"47726",21564,"2020Y10",33113,69
"47727",21564,"2020Y11",5019,6
"47728",21564,"2020Y12",5700,3
"47729",21564,"2020Y2",24450,19
"47730",21564,"2020Y3",17850,24
"47731",21564,"2020Y4",4950,6
"47732",21564,"2020Y5",700,2
"47733",21564,"2020Y6",2919,8
"47734",21564,"2020Y7",519,2
"47735",21564,"2020Y8",24619,31
"47736",21564,"2020Y9",52269,56
"47737",21565,"2015Y1",0,0
"47738",21565,"2015Y10",10650,9
"47739",21565,"2015Y11",40500,54
"47740",21565,"2015Y12",102830,123
"47741",21565,"2015Y2",0,0
"47742",21565,"2015Y3",0,0
"47743",21565,"2015Y4",0,0
"47744",21565,"2015Y5",0,0
"47745",21565,"2015Y6",0,0
"47746",21565,"2015Y7",0,0
"47747",21565,"2015Y8",0,0
"47748",21565,"2015Y9",0,0
"47749",21565,"2016Y1",13400,21
"47750",21565,"2016Y10",106450,67
"47751",21565,"2016Y11",23300,20
"47752",21565,"2016Y12",5900,3
"47753",21565,"2016Y2",58390,75
"47754",21565,"2016Y3",215294,265
"47755",21565,"2016Y4",34550,39
"47756",21565,"2016Y5",24415,25
"47757",21565,"2016Y6",4000,5
"47758",21565,"2016Y7",750,2
"47759",21565,"2016Y8",5850,11
"47760",21565,"2016Y9",19500,29
"47761",21565,"2017Y1",0,0
"47762",21565,"2017Y10",1500,1
"47763",21565,"2017Y11",4000,2
"47764",21565,"2017Y12",6250,9
"47765",21565,"2017Y2",2000,2
"47766",21565,"2017Y3",12100,19
"47767",21565,"2017Y4",1500,2
"47768",21565,"2017Y5",7000,8
"47769",21565,"2017Y6",10900,16
"47770",21565,"2017Y7",0,0
"47771",21565,"2017Y8",0,0
"47772",21565,"2017Y9",32702,32
"47773",21565,"2018Y1",750,2
"47774",21565,"2018Y10",7500,7
"47775",21565,"2018Y11",2175,5
"47776",21565,"2018Y12",2500,4
"47777",21565,"2018Y2",42000,40
"47778",21565,"2018Y3",82148,66
"47779",21565,"2018Y4",2000,4
"47780",21565,"2018Y5",8450,8
"47781",21565,"2018Y6",6500,7
"47782",21565,"2018Y7",10000,7
"47783",21565,"2018Y8",18300,26
"47784",21565,"2018Y9",4350,10
"47785",21565,"2019Y1",5598,6
"47786",21565,"2019Y10",1000,1
"47787",21565,"2019Y11",2000,1
"47788",21565,"2019Y12",18300,14
"47789",21565,"2019Y2",500,1
"47790",21565,"2019Y3",13000,14
"47791",21565,"2019Y4",0,0
"47792",21565,"2019Y5",2000,2
"47793",21565,"2019Y6",8100,12
"47794",21565,"2019Y7",2000,4
"47795",21565,"2019Y8",28650,42
"47796",21565,"2019Y9",41500,46
"47797",21565,"2020Y1",1250,2
"47798",21565,"2020Y10",56048,48
"47799",21565,"2020Y11",5000,5
"47800",21565,"2020Y12",1000,1
"47801",21565,"2020Y2",250,1
"47802",21565,"2020Y3",0,0
"47803",21565,"2020Y4",0,0
"47804",21565,"2020Y5",500,1
"47805",21565,"2020Y6",500,1
"47806",21565,"2020Y7",21500,18
"47807",21565,"2020Y8",40450,23
"47808",21565,"2020Y9",18102,17
"47809",21566,"2015Y1",0,0
"47810",21566,"2015Y10",0,0
"47811",21566,"2015Y11",72555,55
"47812",21566,"2015Y12",244469,292
"47813",21566,"2015Y2",0,0
"47814",21566,"2015Y3",0,0
"47815",21566,"2015Y4",0,0
"47816",21566,"2015Y5",0,0
"47817",21566,"2015Y6",0,0
"47818",21566,"2015Y7",0,0
"47819",21566,"2015Y8",0,0
"47820",21566,"2015Y9",0,0
"47821",21566,"2016Y1",88046,136
"47822",21566,"2016Y10",42509,136
"47823",21566,"2016Y11",22668,56
"47824",21566,"2016Y12",2000,3
"47825",21566,"2016Y2",131021,169
"47826",21566,"2016Y3",186536,194
"47827",21566,"2016Y4",96490,186
"47828",21566,"2016Y5",11550,32
"47829",21566,"2016Y6",62241,76
"47830",21566,"2016Y7",17746,50
"47831",21566,"2016Y8",35509,42
"47832",21566,"2016Y9",51239,69
"47833",21566,"2017Y1",1510,11
"47834",21566,"2017Y10",19301,59
"47835",21566,"2017Y11",3890,23
"47836",21566,"2017Y12",39173,66
"47837",21566,"2017Y2",6425,14
"47838",21566,"2017Y3",39230,32
"47839",21566,"2017Y4",53520,93
"47840",21566,"2017Y5",27640,31
"47841",21566,"2017Y6",14050,22
"47842",21566,"2017Y7",4825,13
"47843",21566,"2017Y8",10275,26
"47844",21566,"2017Y9",52445,63
"47845",21566,"2018Y1",21055,79
"47846",21566,"2018Y10",14099,66
"47847",21566,"2018Y11",2475,8
"47848",21566,"2018Y12",1500,2
"47849",21566,"2018Y2",25685,58
"47850",21566,"2018Y3",130690,150
"47851",21566,"2018Y4",82079,179
"47852",21566,"2018Y5",47650,65
"47853",21566,"2018Y6",1490,13
"47854",21566,"2018Y7",4421,28
"47855",21566,"2018Y8",3862,26
"47856",21566,"2018Y9",8245,36
"47857",21566,"2019Y1",2685,9
"47858",21566,"2019Y10",16846,65
"47859",21566,"2019Y11",33393,79
"47860",21566,"2019Y12",18669,30
"47861",21566,"2019Y2",5380,12
"47862",21566,"2019Y3",12575,18
"47863",21566,"2019Y4",18790,41
"47864",21566,"2019Y5",24857,47
"47865",21566,"2019Y6",5025,9
"47866",21566,"2019Y7",1284,11
"47867",21566,"2019Y8",409,10
"47868",21566,"2019Y9",6569,22
"47869",21566,"2020Y1",16669,41
"47870",21566,"2020Y10",3870,22
"47871",21566,"2020Y11",650,3
"47872",21566,"2020Y12",833,3
"47873",21566,"2020Y2",3499,29
"47874",21566,"2020Y3",8501,26
"47875",21566,"2020Y4",1056,10
"47876",21566,"2020Y5",2756,13
"47877",21566,"2020Y6",2606,19
"47878",21566,"2020Y7",8195,27
"47879",21566,"2020Y8",5091,23
"47880",21566,"2020Y9",22327,81
"47881",21700,"2017Y1",17600,18
"47882",21700,"2017Y10",27975,42
"47883",21700,"2017Y11",10500,14
"47884",21700,"2017Y12",13550,12
"47885",21700,"2017Y2",19299,23
"47886",21700,"2017Y3",20800,28
"47887",21700,"2017Y4",11421,15
"47888",21700,"2017Y5",89905,73
"47889",21700,"2017Y6",35726,38
"47890",21700,"2017Y7",9400,8
"47891",21700,"2017Y8",58149,52
"47892",21700,"2017Y9",19100,25
"47893",21700,"2018Y1",1000,1
"47894",21700,"2018Y10",67300,59
"47895",21700,"2018Y11",18225,23
"47896",21700,"2018Y12",1500,2
"47897",21700,"2018Y2",10350,8
"47898",21700,"2018Y3",10800,6
"47899",21700,"2018Y4",92700,72
"47900",21700,"2018Y5",126349,109
"47901",21700,"2018Y6",54669,55
"47902",21700,"2018Y7",23150,25
"47903",21700,"2018Y8",12025,19
"47904",21700,"2018Y9",23300,21
"47905",21700,"2019Y1",2250,3
"47906",21700,"2019Y10",36150,40
"47907",21700,"2019Y11",40000,40
"47908",21700,"2019Y12",25200,18
"47909",21700,"2019Y2",10425,15
"47910",21700,"2019Y3",22800,24
"47911",21700,"2019Y4",32320,36
"47912",21700,"2019Y5",190850,200
"47913",21700,"2019Y6",185475,135
"47914",21700,"2019Y7",10500,16
"47915",21700,"2019Y8",13800,22
"47916",21700,"2019Y9",54532,58
"47917",21700,"2020Y1",500,1
"47918",21700,"2020Y10",92132,76
"47919",21700,"2020Y11",28700,23
"47920",21700,"2020Y12",1500,3
"47921",21700,"2020Y2",55100,40
"47922",21700,"2020Y3",69600,58
"47923",21700,"2020Y4",22650,11
"47924",21700,"2020Y5",18050,12
"47925",21700,"2020Y6",25500,26
"47926",21700,"2020Y7",36616,35
"47927",21700,"2020Y8",133896,106
"47928",21700,"2020Y9",177525,172
"47929",21701,"2017Y1",2000,1
"47930",21701,"2017Y10",13497,24
"47931",21701,"2017Y11",45565,61
"47932",21701,"2017Y12",56841,73
"47933",21701,"2017Y2",12600,6
"47934",21701,"2017Y3",102500,63
"47935",21701,"2017Y4",7009,5
"47936",21701,"2017Y5",7950,10
"47937",21701,"2017Y6",54765,48
"47938",21701,"2017Y7",14376,20
"47939",21701,"2017Y8",72958,75
"47940",21701,"2017Y9",15789,22
"47941",21701,"2018Y1",19401,30
"47942",21701,"2018Y10",63465,143
"47943",21701,"2018Y11",6779,22
"47944",21701,"2018Y12",0,0
"47945",21701,"2018Y2",21504,46
"47946",21701,"2018Y3",70822,99
"47947",21701,"2018Y4",48593,53
"47948",21701,"2018Y5",49100,78
"47949",21701,"2018Y6",37311,89
"47950",21701,"2018Y7",42963,124
"47951",21701,"2018Y8",44385,81
"47952",21701,"2018Y9",75765,160
"47953",21701,"2019Y1",21050,17
"47954",21701,"2019Y10",10960,23
"47955",21701,"2019Y11",31450,81
"47956",21701,"2019Y12",40022,78
"47957",21701,"2019Y2",47666,28
"47958",21701,"2019Y3",81195,50
"47959",21701,"2019Y4",10354,16
"47960",21701,"2019Y5",21107,33
"47961",21701,"2019Y6",88373,101
"47962",21701,"2019Y7",18875,20
"47963",21701,"2019Y8",26650,46
"47964",21701,"2019Y9",30465,59
"47965",21701,"2020Y1",4730,35
"47966",21701,"2020Y10",271561,508
"47967",21701,"2020Y11",38987,63
"47968",21701,"2020Y12",2450,6
"47969",21701,"2020Y2",57644,102
"47970",21701,"2020Y3",51778,113
"47971",21701,"2020Y4",19313,78
"47972",21701,"2020Y5",86868,205
"47973",21701,"2020Y6",129424,208
"47974",21701,"2020Y7",75886,225
"47975",21701,"2020Y8",104581,309
"47976",21701,"2020Y9",272342,555
"47977",21702,"2017Y1",500,1
"47978",21702,"2017Y10",8625,13
"47979",21702,"2017Y11",7500,9
"47980",21702,"2017Y12",11100,21
"47981",21702,"2017Y2",5850,16
"47982",21702,"2017Y3",52580,60
"47983",21702,"2017Y4",8500,4
"47984",21702,"2017Y5",3250,5
"47985",21702,"2017Y6",17200,15
"47986",21702,"2017Y7",6500,8
"47987",21702,"2017Y8",30300,46
"47988",21702,"2017Y9",11300,15
"47989",21702,"2018Y1",6051,6
"47990",21702,"2018Y10",15416,48
"47991",21702,"2018Y11",2750,5
"47992",21702,"2018Y12",0,0
"47993",21702,"2018Y2",3750,11
"47994",21702,"2018Y3",68980,74
"47995",21702,"2018Y4",6185,9
"47996",21702,"2018Y5",32725,37
"47997",21702,"2018Y6",33620,54
"47998",21702,"2018Y7",28100,18
"47999",21702,"2018Y8",24645,65
"48000",21702,"2018Y9",23101,32
"48001",21702,"2019Y1",24900,10
"48002",21702,"2019Y10",1720,3
"48003",21702,"2019Y11",15400,20
"48004",21702,"2019Y12",2500,4
"48005",21702,"2019Y2",24752,22
"48006",21702,"2019Y3",23600,23
"48007",21702,"2019Y4",11950,15
"48008",21702,"2019Y5",9400,11
"48009",21702,"2019Y6",13698,27
"48010",21702,"2019Y7",23050,25
"48011",21702,"2019Y8",46723,54
"48012",21702,"2019Y9",23000,59
"48013",21702,"2020Y1",8800,15
"48014",21702,"2020Y10",59436,116
"48015",21702,"2020Y11",10500,12
"48016",21702,"2020Y12",750,2
"48017",21702,"2020Y2",4350,10
"48018",21702,"2020Y3",12650,35
"48019",21702,"2020Y4",840,4
"48020",21702,"2020Y5",4150,6
"48021",21702,"2020Y6",16675,23
"48022",21702,"2020Y7",12698,28
"48023",21702,"2020Y8",20583,63
"48024",21702,"2020Y9",32920,49
"48025",21703,"2017Y1",2950,9
"48026",21703,"2017Y10",20634,104
"48027",21703,"2017Y11",24691,88
"48028",21703,"2017Y12",38333,130
"48029",21703,"2017Y2",39453,33
"48030",21703,"2017Y3",129782,110
"48031",21703,"2017Y4",27373,59
"48032",21703,"2017Y5",10652,61
"48033",21703,"2017Y6",44701,93
"48034",21703,"2017Y7",18611,82
"48035",21703,"2017Y8",20906,91
"48036",21703,"2017Y9",44725,114
"48037",21703,"2018Y1",14865,104
"48038",21703,"2018Y10",55012,151
"48039",21703,"2018Y11",23115,47
"48040",21703,"2018Y12",1071,17
"48041",21703,"2018Y2",18604,108
"48042",21703,"2018Y3",155329,234
"48043",21703,"2018Y4",27715,103
"48044",21703,"2018Y5",65969,170
"48045",21703,"2018Y6",30031,127
"48046",21703,"2018Y7",10326,127
"48047",21703,"2018Y8",8732,117
"48048",21703,"2018Y9",21829,140
"48049",21703,"2019Y1",1626,24
"48050",21703,"2019Y10",16031,63
"48051",21703,"2019Y11",16468,64
"48052",21703,"2019Y12",40359,79
"48053",21703,"2019Y2",1626,24
"48054",21703,"2019Y3",109436,80
"48055",21703,"2019Y4",28323,59
"48056",21703,"2019Y5",41049,62
"48057",21703,"2019Y6",22399,35
"48058",21703,"2019Y7",2697,37
"48059",21703,"2019Y8",25980,69
"48060",21703,"2019Y9",35188,104
"48061",21703,"2020Y1",25868,59
"48062",21703,"2020Y10",20759,71
"48063",21703,"2020Y11",590,9
"48064",21703,"2020Y12",1000,2
"48065",21703,"2020Y2",16348,59
"48066",21703,"2020Y3",15597,50
"48067",21703,"2020Y4",7221,54
"48068",21703,"2020Y5",4121,47
"48069",21703,"2020Y6",5871,54
"48070",21703,"2020Y7",5604,54
"48071",21703,"2020Y8",2629,49
"48072",21703,"2020Y9",59023,101
"48073",21704,"2017Y1",0,0
"48074",21704,"2017Y10",2500,4
"48075",21704,"2017Y11",1350,3
"48076",21704,"2017Y12",68450,39
"48077",21704,"2017Y2",500,2
"48078",21704,"2017Y3",2250,3
"48079",21704,"2017Y4",1000,4
"48080",21704,"2017Y5",750,2
"48081",21704,"2017Y6",46750,32
"48082",21704,"2017Y7",27700,26
"48083",21704,"2017Y8",1050,3
"48084",21704,"2017Y9",15860,25
"48085",21704,"2018Y1",10850,17
"48086",21704,"2018Y10",86680,107
"48087",21704,"2018Y11",29075,24
"48088",21704,"2018Y12",6950,4
"48089",21704,"2018Y2",17550,24
"48090",21704,"2018Y3",25825,24
"48091",21704,"2018Y4",43095,52
"48092",21704,"2018Y5",44735,46
"48093",21704,"2018Y6",58750,59
"48094",21704,"2018Y7",27345,42
"48095",21704,"2018Y8",42729,42
"48096",21704,"2018Y9",97550,114
"48097",21704,"2019Y1",2850,7
"48098",21704,"2019Y10",27250,45
"48099",21704,"2019Y11",39535,40
"48100",21704,"2019Y12",70280,92
"48101",21704,"2019Y2",3600,6
"48102",21704,"2019Y3",24000,20
"48103",21704,"2019Y4",2550,4
"48104",21704,"2019Y5",18100,14
"48105",21704,"2019Y6",40658,54
"48106",21704,"2019Y7",21787,20
"48107",21704,"2019Y8",22840,29
"48108",21704,"2019Y9",96130,97
"48109",21704,"2020Y1",4140,27
"48110",21704,"2020Y10",35841,145
"48111",21704,"2020Y11",15627,29
"48112",21704,"2020Y12",3658,28
"48113",21704,"2020Y2",8006,30
"48114",21704,"2020Y3",33938,44
"48115",21704,"2020Y4",36278,73
"48116",21704,"2020Y5",9306,65
"48117",21704,"2020Y6",40357,73
"48118",21704,"2020Y7",43931,116
"48119",21704,"2020Y8",57898,118
"48120",21704,"2020Y9",72985,143
"48121",21705,"2017Y1",1677,2
"48122",21705,"2017Y10",3757,10
"48123",21705,"2017Y11",8500,10
"48124",21705,"2017Y12",15500,22
"48125",21705,"2017Y2",9200,9
"48126",21705,"2017Y3",97550,59
"48127",21705,"2017Y4",10450,16
"48128",21705,"2017Y5",7650,7
"48129",21705,"2017Y6",43200,33
"48130",21705,"2017Y7",1000,3
"48131",21705,"2017Y8",9000,8
"48132",21705,"2017Y9",13350,24
"48133",21705,"2018Y1",8450,9
"48134",21705,"2018Y10",11150,16
"48135",21705,"2018Y11",7550,5
"48136",21705,"2018Y12",0,0
"48137",21705,"2018Y2",11800,14
"48138",21705,"2018Y3",24650,41
"48139",21705,"2018Y4",36200,39
"48140",21705,"2018Y5",15900,16
"48141",21705,"2018Y6",11200,12
"48142",21705,"2018Y7",3550,4
"48143",21705,"2018Y8",15801,15
"48144",21705,"2018Y9",21000,13
"48145",21705,"2019Y1",1500,1
"48146",21705,"2019Y10",8385,14
"48147",21705,"2019Y11",12805,22
"48148",21705,"2019Y12",22875,58
"48149",21705,"2019Y2",16000,14
"48150",21705,"2019Y3",43400,27
"48151",21705,"2019Y4",21050,12
"48152",21705,"2019Y5",18110,32
"48153",21705,"2019Y6",15170,14
"48154",21705,"2019Y7",18845,24
"48155",21705,"2019Y8",13570,24
"48156",21705,"2019Y9",38375,29
"48157",21705,"2020Y1",26257,51
"48158",21705,"2020Y10",98394,383
"48159",21705,"2020Y11",10307,34
"48160",21705,"2020Y12",4860,10
"48161",21705,"2020Y2",43481,86
"48162",21705,"2020Y3",43800,104
"48163",21705,"2020Y4",18310,52
"48164",21705,"2020Y5",10422,34
"48165",21705,"2020Y6",18882,66
"48166",21705,"2020Y7",40843,145
"48167",21705,"2020Y8",69378,211
"48168",21705,"2020Y9",72108,354
"48169",21706,"2017Y1",2567,12
"48170",21706,"2017Y10",4200,14
"48171",21706,"2017Y11",18000,25
"48172",21706,"2017Y12",26220,45
"48173",21706,"2017Y2",1550,12
"48174",21706,"2017Y3",3814,16
"48175",21706,"2017Y4",1300,7
"48176",21706,"2017Y5",2160,11
"48177",21706,"2017Y6",9600,14
"48178",21706,"2017Y7",8850,27
"48179",21706,"2017Y8",2275,9
"48180",21706,"2017Y9",10676,22
"48181",21706,"2018Y1",4625,18
"48182",21706,"2018Y10",14935,47
"48183",21706,"2018Y11",9655,10
"48184",21706,"2018Y12",250,1
"48185",21706,"2018Y2",9415,33
"48186",21706,"2018Y3",17111,42
"48187",21706,"2018Y4",16422,46
"48188",21706,"2018Y5",11660,26
"48189",21706,"2018Y6",29863,65
"48190",21706,"2018Y7",24155,45
"48191",21706,"2018Y8",44657,63
"48192",21706,"2018Y9",43013,71
"48193",21706,"2019Y1",2450,4
"48194",21706,"2019Y10",16158,39
"48195",21706,"2019Y11",9750,26
"48196",21706,"2019Y12",8145,38
"48197",21706,"2019Y2",5775,16
"48198",21706,"2019Y3",15450,28
"48199",21706,"2019Y4",6400,20
"48200",21706,"2019Y5",8460,17
"48201",21706,"2019Y6",47340,64
